landmark_id,class_id
72657,29283
72661,29284
72662,29285
72667,29286
72670,29287
72672,29288
72678,29289
72685,29290
72686,29291
72687,29292
72689,29293
72690,29294
72692,29295
72694,29296
72709,29297
72711,29298
72717,29299
72718,29300
72721,29301
72722,29302
72724,29303
72726,29304
72730,29305
72732,29306
72733,29307
72734,29308
72735,29309
72736,29310
72741,29311
72744,29312
72746,29313
72747,29314
72750,29315
72752,29316
72753,29317
72755,29318
72756,29319
72759,29320
72760,29321
72761,29322
72764,29323
72765,29324
72766,29325
72767,29326
72769,29327
72772,29328
72774,29329
72776,29330
72777,29331
72780,29332
72782,29333
72783,29334
72784,29335
72786,29336
72788,29337
72791,29338
72792,29339
72795,29340
72796,29341
72798,29342
72800,29343
72802,29344
72805,29345
72809,29346
72810,29347
72813,29348
72815,29349
72816,29350
72818,29351
72823,29352
72824,29353
72825,29354
72828,29355
72829,29356
72831,29357
72833,29358
72834,29359
72835,29360
72836,29361
72840,29362
72845,29363
72848,29364
72850,29365
72851,29366
72856,29367
72859,29368
72860,29369
72861,29370
72863,29371
72864,29372
72865,29373
72869,29374
72872,29375
72874,29376
72875,29377
72877,29378
72878,29379
72880,29380
72881,29381
72882,29382
72884,29383
72885,29384
72888,29385
72890,29386
72892,29387
72893,29388
72897,29389
72899,29390
72902,29391
72904,29392
72905,29393
72906,29394
72909,29395
72911,29396
72915,29397
72916,29398
72917,29399
72926,29400
72933,29401
72935,29402
72936,29403
72937,29404
72940,29405
72941,29406
72945,29407
72946,29408
72949,29409
72950,29410
72953,29411
72954,29412
72959,29413
72962,29414
72965,29415
72966,29416
72967,29417
72969,29418
72971,29419
72973,29420
72978,29421
72982,29422
72986,29423
72987,29424
72993,29425
72994,29426
72997,29427
73000,29428
73001,29429
73004,29430
73011,29431
73014,29432
73018,29433
73019,29434
73021,29435
73023,29436
73025,29437
73028,29438
73031,29439
73032,29440
73036,29441
73039,29442
73042,29443
73046,29444
73052,29445
73054,29446
73060,29447
73064,29448
73065,29449
73068,29450
73072,29451
73078,29452
73081,29453
73082,29454
73083,29455
73084,29456
73086,29457
73088,29458
73089,29459
73090,29460
73091,29461
73092,29462
73094,29463
73095,29464
73102,29465
73107,29466
73109,29467
73112,29468
73114,29469
73115,29470
73117,29471
73119,29472
73120,29473
73122,29474
73126,29475
73127,29476
73128,29477
73129,29478
73130,29479
73134,29480
73135,29481
73136,29482
73142,29483
73151,29484
73152,29485
73156,29486
73158,29487
73160,29488
73161,29489
73163,29490
73169,29491
73173,29492
73177,29493
73178,29494
73180,29495
73181,29496
73185,29497
73187,29498
73190,29499
73192,29500
73195,29501
73196,29502
73197,29503
73202,29504
73203,29505
73204,29506
73205,29507
73210,29508
73211,29509
73213,29510
73216,29511
73219,29512
73220,29513
73221,29514
73224,29515
73227,29516
73231,29517
73232,29518
73235,29519
73238,29520
73243,29521
73247,29522
73254,29523
73255,29524
73256,29525
73258,29526
73261,29527
73263,29528
73265,29529
73266,29530
73268,29531
73271,29532
73273,29533
73274,29534
73275,29535
73277,29536
73279,29537
73285,29538
73287,29539
73289,29540
73294,29541
73295,29542
73297,29543
73298,29544
73299,29545
73300,29546
73303,29547
73304,29548
73308,29549
73312,29550
73314,29551
73316,29552
73318,29553
73319,29554
73320,29555
73321,29556
73323,29557
73326,29558
73327,29559
73328,29560
73330,29561
73334,29562
73336,29563
73339,29564
73340,29565
73343,29566
73345,29567
73346,29568
73347,29569
73355,29570
73359,29571
73361,29572
73363,29573
73365,29574
73367,29575
73369,29576
73373,29577
73375,29578
73376,29579
73380,29580
73382,29581
73383,29582
73386,29583
73389,29584
73391,29585
73392,29586
73394,29587
73395,29588
73399,29589
73402,29590
73406,29591
73408,29592
73409,29593
73411,29594
73416,29595
73419,29596
73422,29597
73423,29598
73424,29599
73425,29600
73428,29601
73429,29602
73430,29603
73432,29604
73433,29605
73434,29606
73441,29607
73445,29608
73449,29609
73450,29610
73453,29611
73455,29612
73457,29613
73460,29614
73461,29615
73465,29616
73467,29617
73469,29618
73477,29619
73480,29620
73483,29621
73485,29622
73486,29623
73488,29624
73489,29625
73492,29626
73497,29627
73499,29628
73501,29629
73503,29630
73505,29631
73507,29632
73511,29633
73513,29634
73518,29635
73519,29636
73524,29637
73525,29638
73526,29639
73527,29640
73528,29641
73529,29642
73530,29643
73531,29644
73532,29645
73533,29646
73534,29647
73536,29648
73542,29649
73543,29650
73547,29651
73551,29652
73552,29653
73554,29654
73557,29655
73560,29656
73566,29657
73567,29658
73570,29659
73571,29660
73575,29661
73581,29662
73582,29663
73585,29664
73586,29665
73587,29666
73590,29667
73591,29668
73593,29669
73594,29670
73596,29671
73597,29672
73598,29673
73603,29674
73604,29675
73605,29676
73608,29677
73613,29678
73614,29679
73621,29680
73633,29681
73634,29682
73638,29683
73640,29684
73641,29685
73642,29686
73643,29687
73644,29688
73645,29689
73647,29690
73649,29691
73652,29692
73654,29693
73655,29694
73656,29695
73658,29696
73661,29697
73662,29698
73663,29699
73664,29700
73667,29701
73670,29702
73675,29703
73676,29704
73678,29705
73681,29706
73684,29707
73688,29708
73690,29709
73694,29710
73697,29711
73698,29712
73699,29713
73709,29714
73717,29715
73719,29716
73727,29717
73731,29718
73735,29719
73736,29720
73737,29721
73738,29722
73739,29723
73742,29724
73743,29725
73746,29726
73749,29727
73750,29728
73751,29729
73752,29730
73754,29731
73756,29732
73757,29733
73761,29734
73763,29735
73768,29736
73771,29737
73772,29738
73778,29739
73780,29740
73781,29741
73784,29742
73787,29743
73789,29744
73792,29745
73793,29746
73798,29747
73801,29748
73807,29749
73817,29750
73818,29751
73819,29752
73820,29753
73822,29754
73826,29755
73829,29756
73831,29757
73832,29758
73836,29759
73845,29760
73849,29761
73850,29762
73853,29763
73854,29764
73857,29765
73861,29766
73870,29767
73874,29768
73875,29769
73879,29770
73884,29771
73886,29772
73892,29773
73898,29774
73902,29775
73903,29776
73904,29777
73907,29778
73910,29779
73911,29780
73913,29781
73914,29782
73915,29783
73918,29784
73919,29785
73921,29786
73922,29787
73925,29788
73927,29789
73931,29790
73932,29791
73933,29792
73934,29793
73939,29794
73942,29795
73943,29796
73944,29797
73945,29798
73948,29799
73949,29800
73950,29801
73952,29802
73953,29803
73954,29804
73955,29805
73957,29806
73959,29807
73960,29808
73962,29809
73965,29810
73967,29811
73968,29812
73971,29813
73979,29814
73981,29815
73986,29816
73987,29817
73991,29818
73992,29819
73995,29820
73996,29821
73997,29822
73999,29823
74003,29824
74004,29825
74010,29826
74011,29827
74013,29828
74024,29829
74026,29830
74027,29831
74031,29832
74033,29833
74036,29834
74038,29835
74040,29836
74042,29837
74048,29838
74050,29839
74052,29840
74053,29841
74054,29842
74055,29843
74056,29844
74059,29845
74060,29846
74063,29847
74064,29848
74065,29849
74066,29850
74067,29851
74068,29852
74071,29853
74072,29854
74073,29855
74078,29856
74079,29857
74087,29858
74088,29859
74089,29860
74090,29861
74091,29862
74093,29863
74094,29864
74095,29865
74098,29866
74102,29867
74105,29868
74106,29869
74109,29870
74115,29871
74116,29872
74117,29873
74122,29874
74124,29875
74126,29876
74128,29877
74129,29878
74133,29879
74136,29880
74137,29881
74149,29882
74150,29883
74153,29884
74154,29885
74160,29886
74162,29887
74163,29888
74170,29889
74172,29890
74180,29891
74181,29892
74186,29893
74189,29894
74190,29895
74192,29896
74193,29897
74195,29898
74196,29899
74206,29900
74209,29901
74211,29902
74212,29903
74213,29904
74217,29905
74218,29906
74220,29907
74221,29908
74222,29909
74225,29910
74226,29911
74227,29912
74228,29913
74229,29914
74232,29915
74235,29916
74237,29917
74238,29918
74241,29919
74244,29920
74245,29921
74247,29922
74250,29923
74255,29924
74258,29925
74260,29926
74263,29927
74264,29928
74267,29929
74268,29930
74270,29931
74273,29932
74274,29933
74275,29934
74276,29935
74277,29936
74279,29937
74280,29938
74282,29939
74283,29940
74288,29941
74290,29942
74292,29943
74293,29944
74303,29945
74306,29946
74308,29947
74309,29948
74310,29949
74321,29950
74322,29951
74324,29952
74325,29953
74326,29954
74332,29955
74335,29956
74339,29957
74351,29958
74357,29959
74359,29960
74361,29961
74369,29962
74370,29963
74371,29964
74373,29965
74374,29966
74375,29967
74376,29968
74378,29969
74379,29970
74382,29971
74385,29972
74386,29973
74391,29974
74393,29975
74395,29976
74398,29977
74400,29978
74404,29979
74406,29980
74417,29981
74423,29982
74424,29983
74426,29984
74428,29985
74429,29986
74430,29987
74432,29988
74435,29989
74439,29990
74440,29991
74442,29992
74443,29993
74445,29994
74447,29995
74452,29996
74454,29997
74455,29998
74457,29999
74458,30000
74467,30001
74470,30002
74472,30003
74473,30004
74476,30005
74479,30006
74482,30007
74485,30008
74486,30009
74487,30010
74488,30011
74489,30012
74492,30013
74494,30014
74496,30015
74499,30016
74501,30017
74504,30018
74509,30019
74510,30020
74513,30021
74515,30022
74518,30023
74519,30024
74520,30025
74522,30026
74523,30027
74526,30028
74527,30029
74530,30030
74533,30031
74537,30032
74539,30033
74540,30034
74541,30035
74547,30036
74549,30037
74550,30038
74551,30039
74552,30040
74553,30041
74556,30042
74559,30043
74560,30044
74561,30045
74563,30046
74564,30047
74565,30048
74566,30049
74567,30050
74568,30051
74577,30052
74580,30053
74581,30054
74582,30055
74584,30056
74588,30057
74589,30058
74595,30059
74596,30060
74597,30061
74599,30062
74602,30063
74605,30064
74607,30065
74610,30066
74612,30067
74613,30068
74616,30069
74619,30070
74620,30071
74621,30072
74625,30073
74626,30074
74631,30075
74632,30076
74639,30077
74640,30078
74645,30079
74651,30080
74653,30081
74655,30082
74656,30083
74658,30084
74659,30085
74662,30086
74670,30087
74678,30088
74679,30089
74684,30090
74685,30091
74693,30092
74694,30093
74697,30094
74698,30095
74700,30096
74704,30097
74707,30098
74708,30099
74709,30100
74711,30101
74713,30102
74716,30103
74719,30104
74720,30105
74721,30106
74723,30107
74726,30108
74727,30109
74732,30110
74737,30111
74739,30112
74740,30113
74746,30114
74747,30115
74748,30116
74749,30117
74750,30118
74753,30119
74759,30120
74760,30121
74762,30122
74767,30123
74770,30124
74773,30125
74777,30126
74781,30127
74782,30128
74791,30129
74792,30130
74795,30131
74798,30132
74800,30133
74803,30134
74804,30135
74808,30136
74812,30137
74813,30138
74819,30139
74821,30140
74822,30141
74823,30142
74824,30143
74825,30144
74826,30145
74828,30146
74831,30147
74832,30148
74834,30149
74839,30150
74842,30151
74844,30152
74845,30153
74846,30154
74847,30155
74849,30156
74853,30157
74855,30158
74858,30159
74865,30160
74867,30161
74868,30162
74869,30163
74874,30164
74875,30165
74876,30166
74877,30167
74879,30168
74883,30169
74885,30170
74886,30171
74888,30172
74890,30173
74900,30174
74901,30175
74903,30176
74908,30177
74909,30178
74910,30179
74911,30180
74913,30181
74914,30182
74923,30183
74927,30184
74928,30185
74929,30186
74930,30187
74931,30188
74932,30189
74933,30190
74937,30191
74938,30192
74941,30193
74944,30194
74947,30195
74953,30196
74955,30197
74956,30198
74957,30199
74960,30200
74961,30201
74962,30202
74964,30203
74965,30204
74973,30205
74977,30206
74978,30207
74984,30208
74985,30209
74988,30210
74993,30211
74997,30212
74998,30213
75001,30214
75005,30215
75006,30216
75007,30217
75008,30218
75009,30219
75010,30220
75011,30221
75012,30222
75016,30223
75018,30224
75019,30225
75021,30226
75022,30227
75026,30228
75030,30229
75031,30230
75032,30231
75034,30232
75036,30233
75038,30234
75039,30235
75040,30236
75041,30237
75044,30238
75046,30239
75050,30240
75054,30241
75056,30242
75058,30243
75063,30244
75064,30245
75069,30246
75070,30247
75072,30248
75073,30249
75075,30250
75077,30251
75081,30252
75082,30253
75085,30254
75088,30255
75089,30256
75094,30257
75096,30258
75098,30259
75099,30260
75106,30261
75108,30262
75111,30263
75112,30264
75114,30265
75115,30266
75116,30267
75117,30268
75118,30269
75119,30270
75120,30271
75124,30272
75127,30273
75128,30274
75129,30275
75135,30276
75138,30277
75139,30278
75142,30279
75143,30280
75144,30281
75147,30282
75149,30283
75150,30284
75153,30285
75154,30286
75156,30287
75160,30288
75167,30289
75168,30290
75172,30291
75174,30292
75177,30293
75179,30294
75181,30295
75184,30296
75186,30297
75187,30298
75189,30299
75190,30300
75191,30301
75192,30302
75193,30303
75195,30304
75197,30305
75199,30306
75200,30307
75202,30308
75207,30309
75211,30310
75212,30311
75213,30312
75215,30313
75216,30314
75217,30315
75219,30316
75220,30317
75221,30318
75222,30319
75230,30320
75236,30321
75240,30322
75244,30323
75246,30324
75247,30325
75252,30326
75253,30327
75258,30328
75259,30329
75262,30330
75263,30331
75265,30332
75267,30333
75268,30334
75272,30335
75273,30336
75275,30337
75276,30338
75278,30339
75279,30340
75285,30341
75286,30342
75288,30343
75289,30344
75290,30345
75291,30346
75292,30347
75293,30348
75296,30349
75297,30350
75298,30351
75308,30352
75313,30353
75319,30354
75321,30355
75322,30356
75323,30357
75324,30358
75327,30359
75335,30360
75337,30361
75340,30362
75342,30363
75347,30364
75349,30365
75350,30366
75358,30367
75359,30368
75360,30369
75363,30370
75364,30371
75365,30372
75366,30373
75375,30374
75377,30375
75378,30376
75379,30377
75380,30378
75384,30379
75386,30380
75388,30381
75389,30382
75390,30383
75393,30384
75396,30385
75398,30386
75400,30387
75401,30388
75408,30389
75409,30390
75412,30391
75424,30392
75425,30393
75428,30394
75432,30395
75435,30396
75436,30397
75439,30398
75440,30399
75443,30400
75444,30401
75446,30402
75448,30403
75450,30404
75451,30405
75454,30406
75458,30407
75461,30408
75463,30409
75464,30410
75465,30411
75466,30412
75471,30413
75475,30414
75478,30415
75485,30416
75487,30417
75490,30418
75492,30419
75496,30420
75497,30421
75501,30422
75502,30423
75505,30424
75507,30425
75509,30426
75513,30427
75514,30428
75517,30429
75518,30430
75524,30431
75527,30432
75528,30433
75536,30434
75538,30435
75539,30436
75540,30437
75541,30438
75542,30439
75545,30440
75546,30441
75548,30442
75549,30443
75550,30444
75553,30445
75560,30446
75561,30447
75565,30448
75566,30449
75573,30450
75579,30451
75580,30452
75584,30453
75585,30454
75588,30455
75592,30456
75593,30457
75595,30458
75597,30459
75598,30460
75603,30461
75611,30462
75614,30463
75615,30464
75616,30465
75624,30466
75629,30467
75630,30468
75631,30469
75632,30470
75634,30471
75635,30472
75642,30473
75643,30474
75648,30475
75650,30476
75651,30477
75654,30478
75655,30479
75659,30480
75661,30481
75665,30482
75666,30483
75669,30484
75671,30485
75673,30486
75679,30487
75684,30488
75686,30489
75688,30490
75689,30491
75691,30492
75697,30493
75700,30494
75702,30495
75703,30496
75708,30497
75712,30498
75713,30499
75718,30500
75719,30501
75725,30502
75727,30503
75730,30504
75735,30505
75738,30506
75741,30507
75743,30508
75748,30509
75754,30510
75761,30511
75764,30512
75766,30513
75769,30514
75770,30515
75775,30516
75777,30517
75780,30518
75797,30519
75798,30520
75800,30521
75805,30522
75808,30523
75809,30524
75810,30525
75818,30526
75820,30527
75821,30528
75822,30529
75823,30530
75826,30531
75829,30532
75833,30533
75834,30534
75836,30535
75838,30536
75840,30537
75842,30538
75843,30539
75848,30540
75849,30541
75851,30542
75852,30543
75853,30544
75854,30545
75859,30546
75862,30547
75863,30548
75864,30549
75871,30550
75873,30551
75876,30552
75878,30553
75892,30554
75898,30555
75899,30556
75900,30557
75906,30558
75907,30559
75908,30560
75911,30561
75914,30562
75917,30563
75923,30564
75926,30565
75930,30566
75931,30567
75939,30568
75942,30569
75943,30570
75947,30571
75951,30572
75954,30573
75956,30574
75958,30575
75959,30576
75960,30577
75963,30578
75966,30579
75967,30580
75968,30581
75973,30582
75981,30583
75984,30584
75985,30585
75986,30586
75987,30587
75990,30588
75997,30589
75998,30590
75999,30591
76002,30592
76006,30593
76008,30594
76009,30595
76011,30596
76018,30597
76023,30598
76024,30599
76026,30600
76027,30601
76030,30602
76032,30603
76034,30604
76036,30605
76037,30606
76038,30607
76039,30608
76046,30609
76047,30610
76049,30611
76050,30612
76054,30613
76058,30614
76059,30615
76063,30616
76064,30617
76066,30618
76069,30619
76071,30620
76074,30621
76078,30622
76080,30623
76081,30624
76085,30625
76089,30626
76093,30627
76101,30628
76108,30629
76110,30630
76111,30631
76122,30632
76124,30633
76128,30634
76129,30635
76130,30636
76131,30637
76132,30638
76136,30639
76138,30640
76140,30641
76141,30642
76143,30643
76147,30644
76148,30645
76150,30646
76151,30647
76153,30648
76157,30649
76159,30650
76160,30651
76161,30652
76169,30653
76175,30654
76177,30655
76178,30656
76179,30657
76180,30658
76183,30659
76185,30660
76188,30661
76191,30662
76192,30663
76196,30664
76200,30665
76201,30666
76203,30667
76204,30668
76206,30669
76207,30670
76208,30671
76210,30672
76211,30673
76217,30674
76219,30675
76223,30676
76226,30677
76234,30678
76235,30679
76237,30680
76240,30681
76241,30682
76244,30683
76245,30684
76248,30685
76250,30686
76251,30687
76252,30688
76253,30689
76254,30690
76255,30691
76256,30692
76259,30693
76260,30694
76261,30695
76267,30696
76270,30697
76273,30698
76274,30699
76275,30700
76276,30701
76277,30702
76279,30703
76280,30704
76282,30705
76284,30706
76285,30707
76290,30708
76295,30709
76297,30710
76303,30711
76305,30712
76306,30713
76314,30714
76315,30715
76316,30716
76320,30717
76323,30718
76325,30719
76327,30720
76332,30721
76333,30722
76334,30723
76337,30724
76341,30725
76342,30726
76343,30727
76344,30728
76349,30729
76353,30730
76354,30731
76355,30732
76358,30733
76359,30734
76360,30735
76362,30736
76369,30737
76370,30738
76373,30739
76379,30740
76380,30741
76390,30742
76392,30743
76393,30744
76394,30745
76395,30746
76397,30747
76398,30748
76399,30749
76400,30750
76401,30751
76405,30752
76406,30753
76407,30754
76411,30755
76412,30756
76413,30757
76416,30758
76420,30759
76421,30760
76423,30761
76426,30762
76428,30763
76429,30764
76431,30765
76433,30766
76434,30767
76437,30768
76439,30769
76441,30770
76443,30771
76445,30772
76449,30773
76453,30774
76465,30775
76472,30776
76473,30777
76474,30778
76475,30779
76477,30780
76482,30781
76489,30782
76490,30783
76496,30784
76497,30785
76498,30786
76502,30787
76505,30788
76506,30789
76510,30790
76511,30791
76514,30792
76515,30793
76522,30794
76525,30795
76526,30796
76533,30797
76540,30798
76543,30799
76546,30800
76547,30801
76549,30802
76551,30803
76553,30804
76558,30805
76560,30806
76566,30807
76567,30808
76569,30809
76575,30810
76576,30811
76578,30812
76579,30813
76580,30814
76581,30815
76583,30816
76587,30817
76589,30818
76590,30819
76596,30820
76599,30821
76601,30822
76603,30823
76604,30824
76607,30825
76608,30826
76609,30827
76610,30828
76611,30829
76617,30830
76620,30831
76621,30832
76624,30833
76628,30834
76631,30835
76634,30836
76635,30837
76641,30838
76643,30839
76645,30840
76647,30841
76649,30842
76650,30843
76651,30844
76652,30845
76654,30846
76656,30847
76658,30848
76659,30849
76666,30850
76670,30851
76673,30852
76681,30853
76682,30854
76688,30855
76689,30856
76691,30857
76693,30858
76694,30859
76697,30860
76699,30861
76702,30862
76706,30863
76707,30864
76708,30865
76711,30866
76716,30867
76717,30868
76720,30869
76721,30870
76724,30871
76725,30872
76727,30873
76730,30874
76731,30875
76732,30876
76734,30877
76738,30878
76739,30879
76743,30880
76748,30881
76750,30882
76752,30883
76753,30884
76759,30885
76760,30886
76767,30887
76770,30888
76772,30889
76775,30890
76779,30891
76780,30892
76784,30893
76785,30894
76787,30895
76788,30896
76790,30897
76791,30898
76793,30899
76794,30900
76798,30901
76803,30902
76804,30903
76806,30904
76808,30905
76809,30906
76813,30907
76816,30908
76818,30909
76819,30910
76820,30911
76822,30912
76823,30913
76824,30914
76825,30915
76826,30916
76827,30917
76829,30918
76831,30919
76833,30920
76837,30921
76841,30922
76843,30923
76846,30924
76855,30925
76857,30926
76867,30927
76871,30928
76874,30929
76878,30930
76879,30931
76880,30932
76884,30933
76887,30934
76890,30935
76891,30936
76893,30937
76894,30938
76895,30939
76898,30940
76900,30941
76901,30942
76903,30943
76904,30944
76906,30945
76907,30946
76911,30947
76912,30948
76914,30949
76920,30950
76923,30951
76926,30952
76928,30953
76932,30954
76934,30955
76936,30956
76941,30957
76942,30958
76944,30959
76945,30960
76947,30961
76949,30962
76952,30963
76956,30964
76966,30965
76967,30966
76968,30967
76972,30968
76974,30969
76976,30970
76978,30971
76981,30972
76983,30973
76990,30974
76992,30975
76993,30976
76995,30977
76996,30978
76997,30979
77002,30980
77004,30981
77006,30982
77011,30983
77012,30984
77014,30985
77016,30986
77018,30987
77019,30988
77020,30989
77024,30990
77026,30991
77027,30992
77031,30993
77032,30994
77034,30995
77035,30996
77036,30997
77037,30998
77039,30999
77040,31000
77042,31001
77046,31002
77047,31003
77048,31004
77050,31005
77052,31006
77053,31007
77055,31008
77056,31009
77060,31010
77064,31011
77065,31012
77067,31013
77069,31014
77070,31015
77074,31016
77075,31017
77079,31018
77080,31019
77081,31020
77082,31021
77083,31022
77085,31023
77088,31024
77089,31025
77090,31026
77092,31027
77093,31028
77094,31029
77097,31030
77100,31031
77103,31032
77105,31033
77106,31034
77109,31035
77112,31036
77113,31037
77117,31038
77118,31039
77119,31040
77123,31041
77124,31042
77126,31043
77129,31044
77130,31045
77131,31046
77133,31047
77134,31048
77135,31049
77138,31050
77143,31051
77144,31052
77152,31053
77153,31054
77156,31055
77161,31056
77162,31057
77165,31058
77170,31059
77171,31060
77172,31061
77173,31062
77174,31063
77175,31064
77180,31065
77181,31066
77184,31067
77186,31068
77190,31069
77193,31070
77194,31071
77195,31072
77199,31073
77201,31074
77203,31075
77204,31076
77205,31077
77206,31078
77207,31079
77208,31080
77209,31081
77212,31082
77215,31083
77218,31084
77222,31085
77223,31086
77224,31087
77226,31088
77229,31089
77230,31090
77231,31091
77233,31092
77251,31093
77254,31094
77255,31095
77256,31096
77258,31097
77259,31098
77264,31099
77267,31100
77269,31101
77270,31102
77272,31103
77275,31104
77278,31105
77280,31106
77281,31107
77282,31108
77285,31109
77288,31110
77289,31111
77290,31112
77292,31113
77293,31114
77296,31115
77298,31116
77300,31117
77308,31118
77309,31119
77313,31120
77314,31121
77316,31122
77323,31123
77327,31124
77333,31125
77336,31126
77338,31127
77340,31128
77342,31129
77344,31130
77346,31131
77348,31132
77351,31133
77352,31134
77354,31135
77355,31136
77356,31137
77358,31138
77359,31139
77362,31140
77364,31141
77367,31142
77369,31143
77372,31144
77373,31145
77374,31146
77375,31147
77376,31148
77382,31149
77383,31150
77386,31151
77391,31152
77392,31153
77393,31154
77395,31155
77398,31156
77400,31157
77402,31158
77403,31159
77404,31160
77405,31161
77409,31162
77412,31163
77414,31164
77415,31165
77416,31166
77417,31167
77418,31168
77421,31169
77425,31170
77426,31171
77427,31172
77428,31173
77429,31174
77434,31175
77436,31176
77439,31177
77443,31178
77446,31179
77454,31180
77456,31181
77458,31182
77461,31183
77463,31184
77469,31185
77471,31186
77472,31187
77473,31188
77474,31189
77475,31190
77480,31191
77485,31192
77487,31193
77490,31194
77495,31195
77496,31196
77501,31197
77506,31198
77508,31199
77509,31200
77511,31201
77515,31202
77522,31203
77524,31204
77526,31205
77527,31206
77531,31207
77535,31208
77537,31209
77539,31210
77542,31211
77544,31212
77545,31213
77550,31214
77559,31215
77560,31216
77563,31217
77564,31218
77566,31219
77568,31220
77569,31221
77571,31222
77575,31223
77577,31224
77578,31225
77586,31226
77588,31227
77589,31228
77593,31229
77594,31230
77598,31231
77601,31232
77602,31233
77603,31234
77606,31235
77614,31236
77619,31237
77620,31238
77622,31239
77623,31240
77627,31241
77630,31242
77635,31243
77636,31244
77638,31245
77639,31246
77642,31247
77645,31248
77646,31249
77647,31250
77648,31251
77649,31252
77652,31253
77659,31254
77660,31255
77662,31256
77663,31257
77664,31258
77665,31259
77666,31260
77667,31261
77668,31262
77672,31263
77674,31264
77675,31265
77676,31266
77677,31267
77678,31268
77679,31269
77681,31270
77682,31271
77688,31272
77690,31273
77695,31274
77696,31275
77697,31276
77698,31277
77699,31278
77700,31279
77702,31280
77706,31281
77708,31282
77709,31283
77711,31284
77716,31285
77720,31286
77723,31287
77725,31288
77727,31289
77730,31290
77731,31291
77732,31292
77735,31293
77736,31294
77737,31295
77738,31296
77740,31297
77745,31298
77748,31299
77751,31300
77752,31301
77753,31302
77756,31303
77757,31304
77759,31305
77760,31306
77764,31307
77770,31308
77773,31309
77774,31310
77775,31311
77778,31312
77779,31313
77784,31314
77790,31315
77792,31316
77793,31317
77794,31318
77801,31319
77805,31320
77806,31321
77808,31322
77814,31323
77816,31324
77823,31325
77828,31326
77829,31327
77830,31328
77832,31329
77833,31330
77835,31331
77836,31332
77837,31333
77842,31334
77843,31335
77844,31336
77846,31337
77855,31338
77856,31339
77857,31340
77859,31341
77865,31342
77866,31343
77868,31344
77872,31345
77879,31346
77883,31347
77884,31348
77885,31349
77887,31350
77889,31351
77892,31352
77894,31353
77896,31354
77899,31355
77900,31356
77901,31357
77906,31358
77907,31359
77909,31360
77911,31361
77913,31362
77915,31363
77916,31364
77919,31365
77921,31366
77922,31367
77926,31368
77930,31369
77932,31370
77935,31371
77938,31372
77941,31373
77942,31374
77943,31375
77947,31376
77948,31377
77950,31378
77952,31379
77957,31380
77960,31381
77963,31382
77964,31383
77970,31384
77973,31385
77974,31386
77975,31387
77982,31388
77983,31389
77988,31390
77990,31391
77991,31392
77993,31393
78001,31394
78006,31395
78009,31396
78015,31397
78017,31398
78020,31399
78026,31400
78029,31401
78031,31402
78034,31403
78035,31404
78039,31405
78041,31406
78042,31407
78043,31408
78045,31409
78046,31410
78051,31411
78052,31412
78053,31413
78054,31414
78056,31415
78058,31416
78059,31417
78061,31418
78068,31419
78069,31420
78079,31421
78081,31422
78082,31423
78086,31424
78087,31425
78090,31426
78092,31427
78093,31428
78096,31429
78097,31430
78098,31431
78099,31432
78103,31433
78105,31434
78106,31435
78108,31436
78110,31437
78113,31438
78115,31439
78117,31440
78118,31441
78119,31442
78123,31443
78125,31444
78126,31445
78127,31446
78128,31447
78133,31448
78135,31449
78142,31450
78143,31451
78145,31452
78146,31453
78151,31454
78153,31455
78156,31456
78159,31457
78161,31458
78163,31459
78164,31460
78165,31461
78166,31462
78168,31463
78171,31464
78173,31465
78174,31466
78177,31467
78179,31468
78180,31469
78186,31470
78190,31471
78197,31472
78199,31473
78200,31474
78202,31475
78203,31476
78208,31477
78209,31478
78216,31479
78217,31480
78218,31481
78219,31482
78221,31483
78222,31484
78225,31485
78226,31486
78227,31487
78229,31488
78233,31489
78236,31490
78243,31491
78244,31492
78245,31493
78248,31494
78250,31495
78251,31496
78259,31497
78262,31498
78263,31499
78267,31500
78269,31501
78272,31502
78277,31503
78279,31504
78282,31505
78283,31506
78284,31507
78285,31508
78289,31509
78290,31510
78291,31511
78294,31512
78299,31513
78301,31514
78302,31515
78304,31516
78306,31517
78307,31518
78316,31519
78317,31520
78320,31521
78321,31522
78322,31523
78324,31524
78328,31525
78329,31526
78333,31527
78334,31528
78336,31529
78337,31530
78338,31531
78348,31532
78350,31533
78355,31534
78358,31535
78359,31536
78364,31537
78365,31538
78367,31539
78368,31540
78372,31541
78374,31542
78381,31543
78385,31544
78389,31545
78390,31546
78394,31547
78396,31548
78399,31549
78400,31550
78401,31551
78402,31552
78405,31553
78406,31554
78408,31555
78409,31556
78411,31557
78413,31558
78414,31559
78415,31560
78420,31561
78421,31562
78425,31563
78426,31564
78427,31565
78430,31566
78431,31567
78433,31568
78434,31569
78435,31570
78440,31571
78444,31572
78446,31573
78447,31574
78455,31575
78459,31576
78460,31577
78462,31578
78466,31579
78470,31580
78471,31581
78472,31582
78478,31583
78479,31584
78480,31585
78481,31586
78483,31587
78486,31588
78493,31589
78500,31590
78502,31591
78503,31592
78505,31593
78508,31594
78510,31595
78512,31596
78514,31597
78517,31598
78518,31599
78520,31600
78521,31601
78525,31602
78527,31603
78535,31604
78539,31605
78544,31606
78546,31607
78551,31608
78552,31609
78557,31610
78558,31611
78560,31612
78561,31613
